max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.114,-0.192,-0.078,0.306,0.096,-0.114,-0.018,0.21,0.091,-0.142,-0.051,0.233,0.068,-0.101,-0.033,0.169,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.119,-0.074,0.045,0.193,0.104,-0.108,-0.004,0.212,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.164,-0.161,0.003,0.325,0.136,-0.122,0.014,0.258
0.001,-0.005,-0.004,0.006,0.001,-0.003,-0.002,0.004,0.086,-0.15,-0.064,0.236,0.091,-0.184,-0.093,0.275,0.051,-0.124,-0.073,0.175,0.114,-0.12,-0.006,0.234
0.179,-0.058,0.121,0.237,0.132,-0.124,0.008,0.256,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007,0.166,-0.036,0.13,0.202,0.148,-0.066,0.082,0.214
0.086,-0.234,-0.148,0.32,0.136,-0.189,-0.053,0.325,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.048,-0.246,-0.198,0.294,0.1,-0.118,-0.018,0.218
0.151,-0.113,0.038,0.264,0.148,-0.138,0.01,0.286,0.096,-0.126,-0.03,0.222,0.17,-0.158,0.012,0.328,0.172,-0.137,0.035,0.309,0.158,-0.168,-0.01,0.326
0.123,-0.059,0.064,0.182,0.11,-0.1,0.01,0.21,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005,0.126,-0.118,0.008,0.244,0.154,-0.113,0.041,0.267
0.073,-0.148,-0.075,0.221,0.126,-0.101,0.025,0.227,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005,0.066,-0.128,-0.062,0.194,0.064,-0.16,-0.096,0.224
0.07,-0.112,-0.042,0.182,0.136,-0.076,0.06,0.212,0.116,-0.059,0.057,0.175,0.112,-0.069,0.043,0.181,0.003,-0.002,0.001,0.005,0.003,-0.004,-0.001,0.007
0.13,-0.104,0.026,0.234,0.14,-0.135,0.005,0.275,0.084,-0.152,-0.068,0.236,0.091,-0.096,-0.005,0.187,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.089,-0.051,0.038,0.14,0.066,-0.072,-0.006,0.138,0.132,-0.106,0.026,0.238,0.098,-0.111,-0.013,0.209,0.112,-0.111,0.001,0.223,0.062,-0.097,-0.035,0.159
0.004,0.001,0.005,0.003,0.004,-0.003,0.001,0.007,0.089,-0.127,-0.038,0.216,0.066,-0.131,-0.065,0.197,0.091,-0.108,-0.017,0.199,0.05,-0.169,-0.119,0.219
0.132,-0.148,-0.016,0.28,0.09,-0.092,-0.002,0.182,0.151,-0.12,0.031,0.271,0.145,-0.118,0.027,0.263,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.24,-0.152,0.088,0.392,0.16,-0.276,-0.116,0.436,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006,0.222,-0.176,0.046,0.398,0.117,-0.146,-0.029,0.263
0.001,-0.112,-0.111,0.113,0.025,-0.162,-0.137,0.187,0.232,-0.228,0.004,0.46,0.182,-0.113,0.069,0.295,0.226,-0.141,0.085,0.367,0.22,-0.113,0.107,0.333
0.202,-0.171,0.031,0.373,0.14,-0.178,-0.038,0.318,0.064,-0.16,-0.096,0.224,0.156,-0.248,-0.092,0.404,0.004,-0.003,0.001,0.007,0.002,-0.004,-0.002,0.006
0.112,-0.126,-0.014,0.238,0.124,-0.132,-0.008,0.256,0.112,-0.108,0.004,0.22,0.194,-0.116,0.078,0.31,0.2,-0.088,0.112,0.288,0.177,-0.1,0.077,0.277
0.126,-0.115,0.011,0.241,0.175,-0.142,0.033,0.317,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.086,-0.098,-0.012,0.184,0.164,-0.108,0.056,0.272
0.102,-0.094,0.008,0.196,0.08,-0.122,-0.042,0.202,0.074,-0.154,-0.08,0.228,0.068,-0.132,-0.064,0.2,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.068,-0.088,-0.02,0.156,0.098,-0.086,0.012,0.184,0.13,-0.124,0.006,0.254,0.119,-0.18,-0.061,0.299,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.114,-0.067,0.047,0.181,0.12,-0.086,0.034,0.206,0.045,-0.156,-0.111,0.201,0.134,-0.131,0.003,0.265,0.003,-0.002,0.001,0.005,0.001,-0.006,-0.005,0.007
0.114,-0.09,0.024,0.204,0.117,-0.148,-0.031,0.265,0.1,-0.133,-0.033,0.233,0.121,-0.154,-0.033,0.275,0.11,-0.129,-0.019,0.239,0.09,-0.124,-0.034,0.214
0.11,-0.157,-0.047,0.267,0.126,-0.139,-0.013,0.265,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.082,-0.144,-0.062,0.226,0.043,-0.154,-0.111,0.197
0.068,-0.158,-0.09,0.226,0.058,-0.142,-0.084,0.2,0.09,-0.094,-0.004,0.184,0.062,-0.171,-0.109,0.233,0.134,-0.116,0.018,0.25,0.126,-0.118,0.008,0.244
0.106,-0.142,-0.036,0.248,0.145,-0.101,0.044,0.246,0.145,-0.106,0.039,0.251,0.103,-0.14,-0.037,0.243,0.004,-0.002,0.002,0.006,0.002,-0.002,0.0,0.004
0.149,-0.158,-0.009,0.307,0.08,-0.1,-0.02,0.18,0.053,-0.114,-0.061,0.167,0.13,-0.133,-0.003,0.263,0.105,-0.134,-0.029,0.239,0.066,-0.11,-0.044,0.176
0.037,-0.154,-0.117,0.191,0.07,-0.118,-0.048,0.188,0.096,-0.148,-0.052,0.244,0.117,-0.113,0.004,0.23,0.11,-0.156,-0.046,0.266,0.119,-0.092,0.027,0.211
0.126,-0.094,0.032,0.22,0.153,-0.086,0.067,0.239,0.14,-0.068,0.072,0.208,0.13,-0.108,0.022,0.238,0.002,-0.002,0.0,0.004,0.001,-0.004,-0.003,0.005
0.112,-0.15,-0.038,0.262,0.134,-0.104,0.03,0.238,0.076,-0.142,-0.066,0.218,0.136,-0.118,0.018,0.254,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.1,-0.146,-0.046,0.246,0.1,-0.152,-0.052,0.252,0.132,-0.146,-0.014,0.278,0.08,-0.13,-0.05,0.21,0.077,-0.15,-0.073,0.227,0.086,-0.14,-0.054,0.226
0.148,-0.12,0.028,0.268,0.084,-0.127,-0.043,0.211,0.11,-0.136,-0.026,0.246,0.147,-0.102,0.045,0.249,0.1,-0.097,0.003,0.197,0.003,-0.003,0.0,0.006
0.177,-0.16,0.017,0.337,0.14,-0.111,0.029,0.251,0.13,-0.1,0.03,0.23,0.086,-0.086,0.0,0.172,0.0,-0.005,-0.005,0.005,0.003,-0.003,0.0,0.006
0.138,-0.122,0.016,0.26,0.12,-0.214,-0.094,0.334,0.12,-0.118,0.002,0.238,0.146,-0.097,0.049,0.243,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.076,-0.127,-0.051,0.203,0.106,-0.083,0.023,0.189,0.146,-0.157,-0.011,0.303,0.119,-0.124,-0.005,0.243,0.064,-0.137,-0.073,0.201,0.132,-0.114,0.018,0.246
0.158,-0.139,0.019,0.297,0.162,-0.112,0.05,0.274,0.172,-0.101,0.071,0.273,0.104,-0.101,0.003,0.205,-0.002,-0.005,-0.007,0.003,0.002,-0.003,-0.001,0.005
0.112,-0.1,0.012,0.212,0.068,-0.076,-0.008,0.144,0.073,-0.135,-0.062,0.208,0.096,-0.101,-0.005,0.197,0.117,-0.113,0.004,0.23,0.05,-0.099,-0.049,0.149
0.084,-0.112,-0.028,0.196,0.08,-0.062,0.018,0.142,0.098,-0.066,0.032,0.164,0.126,-0.097,0.029,0.223,0.1,-0.154,-0.054,0.254,0.114,-0.076,0.038,0.19
0.098,-0.128,-0.03,0.226,0.107,-0.088,0.019,0.195,0.001,-0.005,-0.004,0.006,0.001,-0.004,-0.003,0.005,0.122,-0.112,0.01,0.234,0.076,-0.084,-0.008,0.16
0.16,-0.058,0.102,0.218,0.128,-0.066,0.062,0.194,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004,0.119,-0.085,0.034,0.204,0.093,-0.104,-0.011,0.197
0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005,0.087,-0.118,-0.031,0.205,0.068,-0.134,-0.066,0.202,0.102,-0.136,-0.034,0.238,0.154,-0.165,-0.011,0.319
0.001,-0.005,-0.004,0.006,0.001,-0.004,-0.003,0.005,0.151,-0.062,0.089,0.213,0.114,-0.07,0.044,0.184,0.14,-0.088,0.052,0.228,0.144,-0.07,0.074,0.214
0.096,-0.097,-0.001,0.193,0.084,-0.086,-0.002,0.17,0.05,-0.088,-0.038,0.138,0.088,-0.083,0.005,0.171,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.112,-0.099,0.013,0.211,0.116,-0.111,0.005,0.227,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006,0.1,-0.102,-0.002,0.202,0.096,-0.108,-0.012,0.204
0.064,-0.083,-0.019,0.147,0.072,-0.052,0.02,0.124,0.086,-0.099,-0.013,0.185,0.1,-0.082,0.018,0.182,0.118,-0.074,0.044,0.192,0.082,-0.074,0.008,0.156
0.087,-0.114,-0.027,0.201,0.054,-0.102,-0.048,0.156,0.132,-0.086,0.046,0.218,0.068,-0.086,-0.018,0.154,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.059,-0.06,-0.001,0.119,0.106,-0.101,0.005,0.207,0.144,-0.12,0.024,0.264,0.09,-0.066,0.024,0.156,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.082,-0.057,0.025,0.139,0.098,-0.152,-0.054,0.25,0.058,-0.086,-0.028,0.144,0.102,-0.117,-0.015,0.219,-0.001,-0.005,-0.006,0.004,0.001,-0.003,-0.002,0.004
0.14,-0.124,0.016,0.264,0.164,-0.111,0.053,0.275,0.17,-0.08,0.09,0.25,0.105,-0.099,0.006,0.204,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.076,-0.108,-0.032,0.184,0.003,-0.001,0.002,0.004,0.002,-0.003,-0.001,0.005,0.06,-0.127,-0.067,0.187,0.056,-0.11,-0.054,0.166,0.086,-0.144,-0.058,0.23
0.117,-0.058,0.059,0.175,0.086,-0.068,0.018,0.154,0.107,-0.122,-0.015,0.229,0.089,-0.113,-0.024,0.202,0.068,-0.069,-0.001,0.137,0.082,-0.084,-0.002,0.166
0.094,-0.074,0.02,0.168,0.103,-0.078,0.025,0.181,0.084,-0.124,-0.04,0.208,0.112,-0.101,0.011,0.213,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
0.098,-0.097,0.001,0.195,0.166,-0.112,0.054,0.278,0.122,-0.086,0.036,0.208,0.073,-0.117,-0.044,0.19,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005
0.086,-0.12,-0.034,0.206,0.112,-0.124,-0.012,0.236,0.074,-0.135,-0.061,0.209,0.066,-0.088,-0.022,0.154,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.132,-0.076,0.056,0.208,0.143,-0.116,0.027,0.259,0.086,-0.088,-0.002,0.174,0.08,-0.065,0.015,0.145,-0.002,-0.005,-0.007,0.003,0.002,-0.003,-0.001,0.005
0.123,-0.086,0.037,0.209,0.117,-0.108,0.009,0.225,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006,0.16,-0.081,0.079,0.241,0.098,-0.127,-0.029,0.225
0.087,-0.122,-0.035,0.209,0.08,-0.108,-0.028,0.188,0.077,-0.13,-0.053,0.207,0.084,-0.102,-0.018,0.186,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.126,-0.088,0.038,0.214,0.098,-0.057,0.041,0.155,0.09,-0.035,0.055,0.125,0.084,-0.1,-0.016,0.184,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.098,-0.114,-0.016,0.212,0.098,-0.112,-0.014,0.21,0.066,-0.106,-0.04,0.172,0.074,-0.108,-0.034,0.182,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.1,-0.096,0.004,0.196,0.104,-0.102,0.002,0.206,0.114,-0.054,0.06,0.168,0.107,-0.102,0.005,0.209,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.035,-0.158,-0.123,0.193,0.087,-0.127,-0.04,0.214,0.058,-0.08,-0.022,0.138,0.084,-0.139,-0.055,0.223
0.058,-0.081,-0.023,0.139,0.123,-0.076,0.047,0.199,0.091,-0.043,0.048,0.134,0.114,-0.088,0.026,0.202,0.004,-0.001,0.003,0.005,0.001,-0.004,-0.003,0.005
0.1,-0.085,0.015,0.185,0.086,-0.126,-0.04,0.212,0.089,-0.099,-0.01,0.188,0.08,-0.086,-0.006,0.166,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
0.087,-0.102,-0.015,0.189,0.116,-0.097,0.019,0.213,0.194,-0.115,0.079,0.309,0.08,-0.067,0.013,0.147,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.073,-0.142,-0.069,0.215,0.107,-0.126,-0.019,0.233,0.066,-0.133,-0.067,0.199,0.071,-0.122,-0.051,0.193,0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005
0.1,-0.118,-0.018,0.218,0.103,-0.085,0.018,0.188,0.153,-0.036,0.117,0.189,0.108,-0.088,0.02,0.196,0.002,-0.002,0.0,0.004,0.002,-0.003,-0.001,0.005
0.1,-0.132,-0.032,0.232,0.089,-0.162,-0.073,0.251,0.107,-0.126,-0.019,0.233,0.108,-0.162,-0.054,0.27,0.119,-0.104,0.015,0.223,0.132,-0.068,0.064,0.2
0.056,-0.106,-0.05,0.162,0.116,-0.1,0.016,0.216,0.162,-0.074,0.088,0.236,0.07,-0.084,-0.014,0.154,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.105,-0.116,-0.011,0.221,0.071,-0.088,-0.017,0.159,0.084,-0.098,-0.014,0.182,0.086,-0.097,-0.011,0.183,0.112,-0.064,0.048,0.176,0.064,-0.086,-0.022,0.15
0.084,-0.072,0.012,0.156,0.084,-0.081,0.003,0.165,0.149,-0.092,0.057,0.241,0.132,-0.079,0.053,0.211,0.1,-0.07,0.03,0.17,0.003,-0.003,0.0,0.006
0.064,-0.052,0.012,0.116,0.094,-0.081,0.013,0.175,0.108,-0.025,0.083,0.133,0.1,-0.074,0.026,0.174,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.088,-0.118,-0.03,0.206,0.096,-0.102,-0.006,0.198,0.076,-0.124,-0.048,0.2,0.082,-0.141,-0.059,0.223,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.089,-0.076,0.013,0.165,0.093,-0.129,-0.036,0.222,0.108,-0.079,0.029,0.187,0.086,-0.117,-0.031,0.203,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006
0.07,-0.137,-0.067,0.207,0.11,-0.144,-0.034,0.254,0.05,-0.122,-0.072,0.172,0.105,-0.082,0.023,0.187,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.088,-0.058,0.03,0.146,0.148,-0.094,0.054,0.242,0.102,-0.074,0.028,0.176,0.089,-0.069,0.02,0.158,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.182,-0.082,0.1,0.264,0.094,-0.115,-0.021,0.209,0.096,-0.098,-0.002,0.194,0.094,-0.11,-0.016,0.204,0.091,-0.097,-0.006,0.188,0.094,-0.092,0.002,0.186
0.071,-0.133,-0.062,0.204,0.082,-0.117,-0.035,0.199,0.075,-0.117,-0.042,0.192,0.086,-0.11,-0.024,0.196,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.108,-0.06,0.048,0.168,0.128,-0.041,0.087,0.169,0.126,-0.016,0.11,0.142,0.1,-0.06,0.04,0.16,0.003,-0.001,0.002,0.004,0.003,-0.002,0.001,0.005
0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.066,-0.078,-0.012,0.144,0.072,-0.065,0.007,0.137,0.082,-0.086,-0.004,0.168,0.112,-0.106,0.006,0.218
-0.001,-0.006,-0.007,0.005,0.003,-0.002,0.001,0.005,0.064,-0.182,-0.118,0.246,0.086,-0.11,-0.024,0.196,0.07,-0.127,-0.057,0.197,0.105,-0.113,-0.008,0.218
0.103,-0.074,0.029,0.177,0.164,-0.082,0.082,0.246,0.096,-0.106,-0.01,0.202,0.075,-0.092,-0.017,0.167,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.107,-0.144,-0.037,0.251,0.141,-0.156,-0.015,0.297,0.132,-0.11,0.022,0.242,0.119,-0.108,0.011,0.227,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.102,-0.09,0.012,0.192,0.094,-0.06,0.034,0.154,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.112,-0.07,0.042,0.182,0.084,-0.076,0.008,0.16
0.114,-0.1,0.014,0.214,0.068,-0.094,-0.026,0.162,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.126,-0.076,0.05,0.202,0.088,-0.086,0.002,0.174
0.102,-0.137,-0.035,0.239,0.082,-0.135,-0.053,0.217,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.1,-0.129,-0.029,0.229,0.134,-0.099,0.035,0.233
0.124,-0.057,0.067,0.181,0.098,-0.067,0.031,0.165,0.002,-0.002,0.0,0.004,0.002,-0.003,-0.001,0.005,0.107,-0.052,0.055,0.159,0.082,-0.078,0.004,0.16
0.051,-0.08,-0.029,0.131,0.096,-0.106,-0.01,0.202,0.07,-0.146,-0.076,0.216,0.105,-0.152,-0.047,0.257,0.002,-0.002,0.0,0.004,0.002,-0.003,-0.001,0.005
0.071,-0.052,0.019,0.123,0.076,-0.097,-0.021,0.173,0.088,-0.156,-0.068,0.244,0.088,-0.128,-0.04,0.216,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
0.075,-0.062,0.013,0.137,0.082,-0.104,-0.022,0.186,0.07,-0.108,-0.038,0.178,0.126,-0.092,0.034,0.218,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.056,-0.12,-0.064,0.176,0.05,-0.115,-0.065,0.165,0.032,-0.134,-0.102,0.166,0.13,-0.102,0.028,0.232,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.1,-0.062,0.038,0.162,0.084,-0.076,0.008,0.16,0.074,-0.06,0.014,0.134,0.086,-0.086,0.0,0.172,0.001,-0.003,-0.002,0.004,0.003,-0.003,0.0,0.006
0.1,-0.097,0.003,0.197,0.1,-0.099,0.001,0.199,0.112,-0.132,-0.02,0.244,0.066,-0.088,-0.022,0.154,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
0.12,-0.038,0.082,0.158,0.112,-0.076,0.036,0.188,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004,0.121,-0.062,0.059,0.183,0.102,-0.078,0.024,0.18
0.056,-0.078,-0.022,0.134,0.086,-0.12,-0.034,0.206,0.034,-0.134,-0.1,0.168,0.084,-0.11,-0.026,0.194,0.002,-0.002,0.0,0.004,0.001,-0.004,-0.003,0.005
0.086,-0.104,-0.018,0.19,0.1,-0.106,-0.006,0.206,0.098,-0.044,0.054,0.142,0.078,-0.108,-0.03,0.186,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.06,-0.07,-0.01,0.13,0.053,-0.088,-0.035,0.141,0.061,-0.178,-0.117,0.239,0.068,-0.081,-0.013,0.149,0.001,-0.004,-0.003,0.005,0.0,-0.004,-0.004,0.004
0.103,-0.117,-0.014,0.22,0.138,-0.118,0.02,0.256,0.123,-0.072,0.051,0.195,0.168,-0.101,0.067,0.269,0.003,-0.004,-0.001,0.007,0.003,-0.003,0.0,0.006
0.104,-0.113,-0.009,0.217,0.118,-0.082,0.036,0.2,0.059,-0.086,-0.027,0.145,0.142,-0.112,0.03,0.254,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.11,-0.135,-0.025,0.245,0.096,-0.104,-0.008,0.2,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.117,-0.099,0.018,0.216,0.08,-0.097,-0.017,0.177
0.14,-0.088,0.052,0.228,0.072,-0.083,-0.011,0.155,-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005,0.082,-0.07,0.012,0.152,0.107,-0.095,0.012,0.202
0.087,-0.144,-0.057,0.231,0.089,-0.076,0.013,0.165,0.103,-0.136,-0.033,0.239,0.145,-0.094,0.051,0.239,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.094,-0.07,0.024,0.164,0.068,-0.102,-0.034,0.17,0.04,-0.117,-0.077,0.157,0.143,-0.14,0.003,0.283,0.002,-0.002,0.0,0.004,0.002,-0.003,-0.001,0.005
0.096,-0.097,-0.001,0.193,0.144,-0.07,0.074,0.214,0.121,-0.041,0.08,0.162,0.136,-0.074,0.062,0.21,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.076,-0.052,0.024,0.128,0.087,-0.07,0.017,0.157,0.048,-0.1,-0.052,0.148,0.088,-0.092,-0.004,0.18,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.078,-0.054,0.024,0.132,0.046,-0.108,-0.062,0.154,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.106,-0.07,0.036,0.176,0.066,-0.094,-0.028,0.16
0.048,-0.136,-0.088,0.184,0.091,-0.101,-0.01,0.192,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006,0.08,-0.157,-0.077,0.237,0.092,-0.124,-0.032,0.216
0.061,-0.082,-0.021,0.143,0.082,-0.1,-0.018,0.182,0.088,-0.084,0.004,0.172,0.073,-0.102,-0.029,0.175,0.004,-0.003,0.001,0.007,0.001,-0.004,-0.003,0.005
0.087,-0.112,-0.025,0.199,0.126,-0.065,0.061,0.191,0.056,-0.174,-0.118,0.23,0.126,-0.118,0.008,0.244,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.076,-0.078,-0.002,0.154,0.123,-0.126,-0.003,0.249,0.141,-0.07,0.071,0.211,0.077,-0.08,-0.003,0.157,0.003,-0.001,0.002,0.004,0.002,-0.003,-0.001,0.005
0.053,-0.142,-0.089,0.195,0.066,-0.062,0.004,0.128,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006,0.05,-0.098,-0.048,0.148,0.06,-0.078,-0.018,0.138
0.092,-0.072,0.02,0.164,0.064,-0.102,-0.038,0.166,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005,0.074,-0.113,-0.039,0.187,0.094,-0.072,0.022,0.166
0.084,-0.102,-0.018,0.186,0.141,-0.086,0.055,0.227,0.098,-0.052,0.046,0.15,0.11,-0.095,0.015,0.205,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.08,-0.052,0.028,0.132,0.09,-0.084,0.006,0.174,0.061,-0.1,-0.039,0.161,0.126,-0.102,0.024,0.228,0.11,-0.065,0.045,0.175,0.064,-0.065,-0.001,0.129
0.056,-0.068,-0.012,0.124,0.068,-0.06,0.008,0.128,0.132,-0.033,0.099,0.165,0.08,-0.098,-0.018,0.178,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.106,-0.09,0.016,0.196,0.056,-0.098,-0.042,0.154,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006,0.114,-0.09,0.024,0.204,0.091,-0.086,0.005,0.177
0.102,-0.044,0.058,0.146,0.128,-0.059,0.069,0.187,0.084,-0.065,0.019,0.149,0.102,-0.076,0.026,0.178,0.003,-0.004,-0.001,0.007,0.001,-0.004,-0.003,0.005
0.082,-0.111,-0.029,0.193,0.098,-0.12,-0.022,0.218,0.1,-0.11,-0.01,0.21,0.084,-0.082,0.002,0.166,-0.002,-0.006,-0.008,0.004,0.001,-0.002,-0.001,0.003
0.046,-0.094,-0.048,0.14,0.05,-0.113,-0.063,0.163,0.048,-0.097,-0.049,0.145,0.087,-0.124,-0.037,0.211,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
0.059,-0.051,0.008,0.11,0.086,-0.086,0.0,0.172,0.122,-0.074,0.048,0.196,0.082,-0.074,0.008,0.156,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.061,-0.108,-0.047,0.169,0.138,-0.05,0.088,0.188,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.04,-0.083,-0.043,0.123,0.076,-0.094,-0.018,0.17
0.112,-0.018,0.094,0.13,0.084,-0.05,0.034,0.134,0.076,-0.083,-0.007,0.159,0.128,-0.067,0.061,0.195,0.134,-0.062,0.072,0.196,0.058,-0.054,0.004,0.112
0.104,-0.112,-0.008,0.216,0.106,-0.09,0.016,0.196,0.118,-0.054,0.064,0.172,0.072,-0.069,0.003,0.141,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.155,-0.025,0.13,0.18,0.093,-0.068,0.025,0.161,-0.001,-0.004,-0.005,0.003,0.004,-0.003,0.001,0.007,0.15,-0.016,0.134,0.166,0.11,-0.076,0.034,0.186
0.087,-0.076,0.011,0.163,0.086,-0.082,0.004,0.168,0.123,-0.098,0.025,0.221,0.075,-0.059,0.016,0.134,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.024,-0.152,-0.128,0.176,0.077,-0.1,-0.023,0.177,0.004,-0.002,0.002,0.006,0.001,-0.004,-0.003,0.005,0.042,-0.116,-0.074,0.158,0.07,-0.122,-0.052,0.192
0.121,-0.064,0.057,0.185,0.175,-0.05,0.125,0.225,0.136,-0.01,0.126,0.146,0.096,-0.072,0.024,0.168,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.078,-0.137,-0.059,0.215,0.086,-0.118,-0.032,0.204,0.072,-0.124,-0.052,0.196,0.117,-0.134,-0.017,0.251,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.082,-0.114,-0.032,0.196,0.087,-0.096,-0.009,0.183,0.07,-0.158,-0.088,0.228,0.116,-0.062,0.054,0.178,0.077,-0.08,-0.003,0.157,0.001,-0.004,-0.003,0.005
0.056,-0.102,-0.046,0.158,0.054,-0.104,-0.05,0.158,0.038,-0.113,-0.075,0.151,0.059,-0.07,-0.011,0.129,0.001,-0.005,-0.004,0.006,0.003,-0.002,0.001,0.005
0.132,-0.101,0.031,0.233,0.166,-0.076,0.09,0.242,0.108,-0.036,0.072,0.144,0.1,-0.113,-0.013,0.213,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.024,-0.104,-0.08,0.128,0.096,-0.085,0.011,0.181,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.025,-0.189,-0.164,0.214,0.08,-0.092,-0.012,0.172
0.077,-0.094,-0.017,0.171,0.1,-0.158,-0.058,0.258,0.1,-0.033,0.067,0.133,0.128,-0.098,0.03,0.226,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.068,-0.102,-0.034,0.17,0.077,-0.094,-0.017,0.171,0.002,-0.002,0.0,0.004,0.001,-0.004,-0.003,0.005,0.08,-0.122,-0.042,0.202,0.096,-0.136,-0.04,0.232
