max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.968,-1.062,-0.094,2.03,0.648,-0.796,-0.148,1.444,0.508,-0.66,-0.152,1.168,0.645,-0.703,-0.058,1.348,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.954,-0.928,0.026,1.882,1.156,-1.163,-0.007,2.319,1.05,-1.036,0.014,2.086,0.805,-0.758,0.047,1.563,0.649,-0.584,0.065,1.233,0.72,-0.711,0.009,1.431
1.089,-1.125,-0.036,2.214,0.688,-0.727,-0.039,1.415,0.592,-0.568,0.024,1.16,0.66,-0.678,-0.018,1.338,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.12,-1.022,0.098,2.142,0.762,-0.72,0.042,1.482,0.634,-0.609,0.025,1.243,0.785,-0.794,-0.009,1.579,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
1.068,-1.084,-0.016,2.152,0.802,-0.804,-0.002,1.606,0.633,-0.648,-0.015,1.281,0.751,-0.78,-0.029,1.531,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.974,-0.947,0.027,1.921,1.144,-1.131,0.013,2.275,1.036,-1.058,-0.022,2.094,0.786,-0.75,0.036,1.536,0.651,-0.642,0.009,1.293,0.763,-0.743,0.02,1.506
1.01,-1.076,-0.066,2.086,0.742,-0.804,-0.062,1.546,0.556,-0.592,-0.036,1.148,0.694,-0.762,-0.068,1.456,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007
0.645,-0.538,0.107,1.183,0.702,-0.725,-0.023,1.427,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006,1.014,-0.918,0.096,1.932,1.182,-1.136,0.046,2.318
1.11,-0.945,0.165,2.055,0.838,-0.747,0.091,1.585,0.598,-0.524,0.074,1.122,0.744,-0.714,0.03,1.458,0.004,-0.002,0.002,0.006,0.002,-0.003,-0.001,0.005
1.006,-1.002,0.004,2.008,0.808,-0.8,0.008,1.608,0.596,-0.652,-0.056,1.248,0.756,-0.739,0.017,1.495,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
1.088,-1.044,0.044,2.132,0.856,-0.798,0.058,1.654,0.663,-0.565,0.098,1.228,0.858,-0.695,0.163,1.553,0.0,-0.004,-0.004,0.004,0.001,-0.004,-0.003,0.005
0.898,-0.869,0.029,1.767,1.084,-1.156,-0.072,2.24,0.962,-0.984,-0.022,1.946,0.71,-0.786,-0.076,1.496,0.527,-0.592,-0.065,1.119,0.688,-0.662,0.026,1.35
0.966,-0.875,0.091,1.841,1.162,-1.147,0.015,2.309,1.0,-1.032,-0.032,2.032,0.722,-0.792,-0.07,1.514,0.511,-0.526,-0.015,1.037,0.708,-0.71,-0.002,1.418
1.095,-1.155,-0.06,2.25,1.064,-1.056,0.008,2.12,0.796,-0.745,0.051,1.541,0.561,-0.572,-0.011,1.133,0.753,-0.716,0.037,1.469,0.002,-0.004,-0.002,0.006
1.018,-1.02,-0.002,2.038,0.787,-0.808,-0.021,1.595,0.592,-0.65,-0.058,1.242,0.736,-0.674,0.062,1.41,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004,0.89,-0.776,0.114,1.666,1.095,-1.018,0.077,2.113,0.976,-1.026,-0.05,2.002,0.679,-0.693,-0.014,1.372
1.091,-1.044,0.047,2.135,0.799,-0.718,0.081,1.517,0.636,-0.53,0.106,1.166,0.714,-0.634,0.08,1.348,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006,0.902,-0.957,-0.055,1.859,1.085,-1.183,-0.098,2.268,0.935,-1.09,-0.155,2.025,0.639,-0.768,-0.129,1.407
1.06,-1.048,0.012,2.108,0.7,-0.808,-0.108,1.508,0.568,-0.601,-0.033,1.169,0.724,-0.754,-0.03,1.478,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006
1.04,-1.058,-0.018,2.098,0.761,-0.778,-0.017,1.539,0.6,-0.606,-0.006,1.206,0.736,-0.715,0.021,1.451,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.606,-0.53,0.076,1.136,0.669,-0.67,-0.001,1.339,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.984,-0.821,0.163,1.805,1.181,-1.054,0.127,2.235
0.556,-0.642,-0.086,1.198,0.668,-0.729,-0.061,1.397,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.886,-0.932,-0.046,1.818,1.151,-1.104,0.047,2.255
0.876,-0.898,-0.022,1.774,1.081,-1.103,-0.022,2.184,0.976,-1.01,-0.034,1.986,0.647,-0.716,-0.069,1.363,0.482,-0.556,-0.074,1.038,0.637,-0.674,-0.037,1.311
0.988,-0.884,0.104,1.872,1.166,-1.105,0.061,2.271,1.048,-0.961,0.087,2.009,0.766,-0.748,0.018,1.514,0.584,-0.562,0.022,1.146,0.71,-0.703,0.007,1.413
0.519,-0.64,-0.121,1.159,0.683,-0.73,-0.047,1.413,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.87,-0.914,-0.044,1.784,1.114,-1.113,0.001,2.227
1.072,-1.044,0.028,2.116,0.783,-0.838,-0.055,1.621,0.566,-0.617,-0.051,1.183,0.714,-0.678,0.036,1.392,0.001,-0.003,-0.002,0.004,0.003,-0.003,0.0,0.006
0.916,-0.764,0.152,1.68,1.146,-1.05,0.096,2.196,1.046,-0.991,0.055,2.037,0.726,-0.689,0.037,1.415,0.574,-0.51,0.064,1.084,0.677,-0.676,0.001,1.353
0.948,-0.983,-0.035,1.931,1.159,-1.164,-0.005,2.323,1.097,-1.119,-0.022,2.216,0.724,-0.798,-0.074,1.522,0.572,-0.599,-0.027,1.171,0.762,-0.776,-0.014,1.538
0.625,-0.634,-0.009,1.259,0.773,-0.792,-0.019,1.565,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005,0.96,-0.936,0.024,1.896,1.192,-1.212,-0.02,2.404
0.499,-0.478,0.021,0.977,0.644,-0.619,0.025,1.263,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005,0.944,-0.89,0.054,1.834,1.09,-1.104,-0.014,2.194
0.631,-0.558,0.073,1.189,0.694,-0.688,0.006,1.382,0.004,-0.002,0.002,0.006,0.001,-0.003,-0.002,0.004,0.974,-0.888,0.086,1.862,1.157,-1.138,0.019,2.295
0.004,-0.002,0.002,0.006,0.002,-0.004,-0.002,0.006,0.926,-0.944,-0.018,1.87,1.133,-1.183,-0.05,2.316,1.02,-1.112,-0.092,2.132,0.752,-0.78,-0.028,1.532
0.964,-0.983,-0.019,1.947,0.77,-0.806,-0.036,1.576,0.582,-0.548,0.034,1.13,0.686,-0.656,0.03,1.342,0.001,-0.005,-0.004,0.006,0.002,-0.002,0.0,0.004
0.892,-0.988,-0.096,1.88,1.066,-1.208,-0.142,2.274,1.026,-1.065,-0.039,2.091,0.714,-0.734,-0.02,1.448,0.55,-0.648,-0.098,1.198,0.677,-0.684,-0.007,1.361
1.038,-0.902,0.136,1.94,0.726,-0.676,0.05,1.402,0.522,-0.518,0.004,1.04,0.66,-0.634,0.026,1.294,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.002,-1.087,-0.085,2.089,0.752,-0.77,-0.018,1.522,0.572,-0.644,-0.072,1.216,0.702,-0.752,-0.05,1.454,0.004,-0.002,0.002,0.006,0.002,-0.002,0.0,0.004
0.948,-0.995,-0.047,1.943,0.73,-0.731,-0.001,1.461,0.532,-0.581,-0.049,1.113,0.68,-0.714,-0.034,1.394,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
1.063,-0.96,0.103,2.023,0.716,-0.748,-0.032,1.464,0.584,-0.536,0.048,1.12,0.728,-0.66,0.068,1.388,0.001,-0.004,-0.003,0.005,0.004,-0.001,0.003,0.005
0.551,-0.53,0.021,1.081,0.614,-0.662,-0.048,1.276,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.862,-0.873,-0.011,1.735,1.092,-1.08,0.012,2.172
0.616,-0.522,0.094,1.138,0.704,-0.638,0.066,1.342,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.902,-0.836,0.066,1.738,1.168,-1.143,0.025,2.311
1.038,-1.02,0.018,2.058,0.757,-0.768,-0.011,1.525,0.685,-0.644,0.041,1.329,0.77,-0.701,0.069,1.471,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
1.028,-1.112,-0.084,2.14,0.736,-0.748,-0.012,1.484,0.61,-0.463,0.147,1.073,0.682,-0.648,0.034,1.33,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.99,-1.002,-0.012,1.992,0.69,-0.703,-0.013,1.393,0.524,-0.598,-0.074,1.122,0.618,-0.688,-0.07,1.306,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.972,-1.153,-0.181,2.125,0.675,-0.859,-0.184,1.534,0.533,-0.707,-0.174,1.24,0.688,-0.79,-0.102,1.478,0.001,-0.005,-0.004,0.006,0.002,-0.002,0.0,0.004
1.038,-0.997,0.041,2.035,0.683,-0.717,-0.034,1.4,0.552,-0.591,-0.039,1.143,0.628,-0.68,-0.052,1.308,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004,1.008,-0.924,0.084,1.932,1.16,-1.162,-0.002,2.322,1.024,-1.076,-0.052,2.1,0.702,-0.716,-0.014,1.418
1.109,-1.087,0.022,2.196,0.718,-0.802,-0.084,1.52,0.622,-0.599,0.023,1.221,0.7,-0.74,-0.04,1.44,-0.002,-0.005,-0.007,0.003,0.001,-0.004,-0.003,0.005
0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004,0.924,-0.898,0.026,1.822,1.161,-1.166,-0.005,2.327,1.062,-1.052,0.01,2.114,0.793,-0.778,0.015,1.571
1.072,-0.999,0.073,2.071,0.702,-0.656,0.046,1.358,0.552,-0.518,0.034,1.07,0.69,-0.658,0.032,1.348,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006
1.022,-1.016,0.006,2.038,0.722,-0.694,0.028,1.416,0.578,-0.465,0.113,1.043,0.672,-0.594,0.078,1.266,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.938,-0.902,0.036,1.84,1.162,-1.128,0.034,2.29,1.084,-0.975,0.109,2.059,0.732,-0.697,0.035,1.429,0.594,-0.625,-0.031,1.219,0.704,-0.736,-0.032,1.44
0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004,0.956,-0.977,-0.021,1.933,1.142,-1.202,-0.06,2.344,1.014,-1.09,-0.076,2.104,0.785,-0.778,0.007,1.563
0.0,-0.005,-0.005,0.005,0.002,-0.003,-0.001,0.005,0.858,-0.95,-0.092,1.808,1.081,-1.169,-0.088,2.25,0.988,-1.04,-0.052,2.028,0.662,-0.716,-0.054,1.378
0.883,-0.945,-0.062,1.828,1.128,-1.056,0.072,2.184,0.966,-0.954,0.012,1.92,0.628,-0.692,-0.064,1.32,0.501,-0.556,-0.055,1.057,0.657,-0.692,-0.035,1.349
0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005,0.998,-0.888,0.11,1.886,1.192,-1.149,0.043,2.341,1.054,-0.965,0.089,2.019,0.754,-0.666,0.088,1.42
0.588,-0.536,0.052,1.124,0.68,-0.674,0.006,1.354,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.913,-0.868,0.045,1.781,1.108,-1.15,-0.042,2.258
0.903,-0.792,0.111,1.695,1.127,-0.98,0.147,2.107,1.044,-0.944,0.1,1.988,0.678,-0.611,0.067,1.289,0.59,-0.52,0.07,1.11,0.648,-0.672,-0.024,1.32
0.978,-1.0,-0.022,1.978,0.738,-0.674,0.064,1.412,0.578,-0.498,0.08,1.076,0.718,-0.606,0.112,1.324,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004
0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.946,-0.94,0.006,1.886,1.122,-1.178,-0.056,2.3,1.028,-1.016,0.012,2.044,0.763,-0.736,0.027,1.499
1.032,-0.94,0.092,1.972,0.746,-0.622,0.124,1.368,0.548,-0.428,0.12,0.976,0.72,-0.594,0.126,1.314,0.004,-0.002,0.002,0.006,0.002,-0.004,-0.002,0.006
1.16,-1.1,0.06,2.26,1.086,-0.974,0.112,2.06,0.752,-0.658,0.094,1.41,0.598,-0.538,0.06,1.136,0.708,-0.73,-0.022,1.438,0.002,-0.004,-0.002,0.006
1.02,-1.066,-0.046,2.086,0.744,-0.752,-0.008,1.496,0.561,-0.619,-0.058,1.18,0.649,-0.715,-0.066,1.364,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.51,-0.54,-0.03,1.05,0.724,-0.717,0.007,1.441,-0.001,-0.004,-0.005,0.003,0.001,-0.003,-0.002,0.004,0.922,-1.02,-0.098,1.942,1.117,-1.164,-0.047,2.281
1.002,-0.992,0.01,1.994,0.76,-0.694,0.066,1.454,0.628,-0.454,0.174,1.082,0.734,-0.597,0.137,1.331,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.087,-1.004,0.083,2.091,0.744,-0.75,-0.006,1.494,0.586,-0.648,-0.062,1.234,0.748,-0.694,0.054,1.442,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006
0.503,-0.584,-0.081,1.087,0.714,-0.756,-0.042,1.47,0.001,-0.003,-0.002,0.004,0.003,-0.004,-0.001,0.007,0.968,-0.939,0.029,1.907,1.131,-1.149,-0.018,2.28
1.044,-1.079,-0.035,2.123,0.748,-0.762,-0.014,1.51,0.534,-0.593,-0.059,1.127,0.6,-0.652,-0.052,1.252,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.574,-0.506,0.068,1.08,0.646,-0.622,0.024,1.268,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.908,-0.842,0.066,1.75,1.15,-1.038,0.112,2.188
0.564,-0.581,-0.017,1.145,0.62,-0.802,-0.182,1.422,0.003,-0.003,0.0,0.006,0.003,-0.004,-0.001,0.007,0.883,-0.84,0.043,1.723,1.188,-1.09,0.098,2.278
1.076,-1.018,0.058,2.094,0.774,-0.778,-0.004,1.552,0.586,-0.608,-0.022,1.194,0.708,-0.737,-0.029,1.445,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.984,-0.91,0.074,1.894,1.198,-1.112,0.086,2.31,1.105,-0.978,0.127,2.083,0.87,-0.764,0.106,1.634,0.636,-0.544,0.092,1.18,0.769,-0.654,0.115,1.423
0.529,-0.544,-0.015,1.073,0.584,-0.64,-0.056,1.224,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.844,-0.91,-0.066,1.754,1.01,-1.156,-0.146,2.166
0.86,-0.924,-0.064,1.784,1.087,-1.173,-0.086,2.26,0.962,-1.048,-0.086,2.01,0.742,-0.78,-0.038,1.522,0.555,-0.691,-0.136,1.246,0.642,-0.752,-0.11,1.394
1.058,-1.046,0.012,2.104,0.726,-0.808,-0.082,1.534,0.51,-0.674,-0.164,1.184,0.726,-0.728,-0.002,1.454,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004
0.59,-0.544,0.046,1.134,0.714,-0.69,0.024,1.404,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006,0.924,-0.89,0.034,1.814,1.1,-1.036,0.064,2.136
0.671,-0.534,0.137,1.205,0.763,-0.684,0.079,1.447,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,1.056,-0.958,0.098,2.014,1.24,-1.081,0.159,2.321
0.958,-0.882,0.076,1.84,1.178,-1.161,0.017,2.339,1.042,-1.056,-0.014,2.098,0.686,-0.782,-0.096,1.468,0.568,-0.534,0.034,1.102,0.653,-0.66,-0.007,1.313
0.586,-0.472,0.114,1.058,0.683,-0.69,-0.007,1.373,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006,0.964,-0.804,0.16,1.768,1.108,-1.074,0.034,2.182
0.556,-0.666,-0.11,1.222,0.714,-0.822,-0.108,1.536,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005,0.952,-1.044,-0.092,1.996,1.141,-1.19,-0.049,2.331
0.868,-0.928,-0.06,1.796,1.112,-1.208,-0.096,2.32,0.996,-1.018,-0.022,2.014,0.631,-0.74,-0.109,1.371,0.509,-0.597,-0.088,1.106,0.618,-0.666,-0.048,1.284
0.87,-0.844,0.026,1.714,1.121,-1.074,0.047,2.195,0.952,-1.008,-0.056,1.96,0.712,-0.738,-0.026,1.45,0.539,-0.524,0.015,1.063,0.704,-0.672,0.032,1.376
1.077,-1.071,0.006,2.148,0.824,-0.744,0.08,1.568,0.574,-0.575,-0.001,1.149,0.74,-0.64,0.1,1.38,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.05,-1.094,-0.044,2.144,0.781,-0.77,0.011,1.551,0.55,-0.612,-0.062,1.162,0.732,-0.718,0.014,1.45,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
1.006,-0.968,0.038,1.974,0.761,-0.703,0.058,1.464,0.59,-0.583,0.007,1.173,0.698,-0.656,0.042,1.354,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004
1.046,-1.044,0.002,2.09,0.76,-0.741,0.019,1.501,0.604,-0.528,0.076,1.132,0.736,-0.682,0.054,1.418,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
1.178,-1.008,0.17,2.186,0.854,-0.725,0.129,1.579,0.541,-0.502,0.039,1.043,0.681,-0.67,0.011,1.351,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.079,-1.062,0.017,2.141,0.788,-0.691,0.097,1.479,0.584,-0.569,0.015,1.153,0.734,-0.65,0.084,1.384,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.864,-0.864,0.0,1.728,1.106,-1.188,-0.082,2.294,1.002,-1.06,-0.058,2.062,0.685,-0.764,-0.079,1.449,0.538,-0.548,-0.01,1.086,0.708,-0.724,-0.016,1.432
0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005,0.862,-0.934,-0.072,1.796,1.156,-1.166,-0.01,2.322,1.024,-1.081,-0.057,2.105,0.706,-0.85,-0.144,1.556
0.988,-1.062,-0.074,2.05,0.685,-0.738,-0.053,1.423,0.572,-0.628,-0.056,1.2,0.708,-0.725,-0.017,1.433,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
0.95,-1.026,-0.076,1.976,0.776,-0.776,0.0,1.552,0.513,-0.65,-0.137,1.163,0.686,-0.748,-0.062,1.434,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.036,-1.05,-0.014,2.086,0.751,-0.89,-0.139,1.641,0.625,-0.684,-0.059,1.309,0.736,-0.756,-0.02,1.492,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.012,-0.957,0.055,1.969,0.828,-0.652,0.176,1.48,0.659,-0.51,0.149,1.169,0.722,-0.658,0.064,1.38,0.003,-0.002,0.001,0.005,0.002,-0.002,0.0,0.004
1.008,-1.026,-0.018,2.034,0.748,-0.758,-0.01,1.506,0.668,-0.538,0.13,1.206,0.722,-0.744,-0.022,1.466,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006
1.079,-1.065,0.014,2.144,0.82,-0.764,0.056,1.584,0.58,-0.686,-0.106,1.266,0.658,-0.754,-0.096,1.412,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
0.931,-0.922,0.009,1.853,1.252,-1.149,0.103,2.401,1.148,-1.022,0.126,2.17,0.738,-0.772,-0.034,1.51,0.58,-0.605,-0.025,1.185,0.652,-0.72,-0.068,1.372
1.038,-0.993,0.045,2.031,0.659,-0.72,-0.061,1.379,0.426,-0.612,-0.186,1.038,0.628,-0.636,-0.008,1.264,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.462,-0.593,-0.131,1.055,0.656,-0.672,-0.016,1.328,-0.002,-0.006,-0.008,0.004,0.002,-0.003,-0.001,0.005,0.83,-0.914,-0.084,1.744,1.11,-1.138,-0.028,2.248
1.13,-1.018,0.112,2.148,0.846,-0.682,0.164,1.528,0.629,-0.576,0.053,1.205,0.765,-0.68,0.085,1.445,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.556,-0.607,-0.051,1.163,0.659,-0.702,-0.043,1.361,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005,0.854,-0.918,-0.064,1.772,1.109,-1.112,-0.003,2.221
1.022,-1.016,0.006,2.038,0.683,-0.768,-0.085,1.451,0.561,-0.552,0.009,1.113,0.694,-0.733,-0.039,1.427,0.002,-0.003,-0.001,0.005,0.001,-0.005,-0.004,0.006
1.016,-0.964,0.052,1.98,0.761,-0.692,0.069,1.453,0.564,-0.524,0.04,1.088,0.706,-0.678,0.028,1.384,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004
1.044,-1.034,0.01,2.078,0.706,-0.728,-0.022,1.434,0.651,-0.607,0.044,1.258,0.767,-0.721,0.046,1.488,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
1.071,-1.032,0.039,2.103,0.763,-0.726,0.037,1.489,0.64,-0.55,0.09,1.19,0.759,-0.714,0.045,1.473,0.002,-0.004,-0.002,0.006,0.003,-0.004,-0.001,0.007
1.016,-1.068,-0.052,2.084,0.76,-0.754,0.006,1.514,0.537,-0.648,-0.111,1.185,0.696,-0.73,-0.034,1.426,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.046,-0.957,0.089,2.003,0.775,-0.73,0.045,1.505,0.604,-0.506,0.098,1.11,0.716,-0.634,0.082,1.35,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
1.075,-1.101,-0.026,2.176,0.779,-0.83,-0.051,1.609,0.638,-0.676,-0.038,1.314,0.771,-0.727,0.044,1.498,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
1.115,-1.056,0.059,2.171,0.757,-0.782,-0.025,1.539,0.54,-0.684,-0.144,1.224,0.692,-0.774,-0.082,1.466,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
1.058,-0.998,0.06,2.056,0.856,-0.699,0.157,1.555,0.608,-0.57,0.038,1.178,0.712,-0.699,0.013,1.411,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
0.988,-1.06,-0.072,2.048,0.667,-0.796,-0.129,1.463,0.625,-0.66,-0.035,1.285,0.712,-0.766,-0.054,1.478,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004
1.079,-0.938,0.141,2.017,0.834,-0.756,0.078,1.59,0.653,-0.668,-0.015,1.321,0.746,-0.723,0.023,1.469,0.001,-0.005,-0.004,0.006,0.003,-0.003,0.0,0.006
1.038,-1.004,0.034,2.042,0.775,-0.808,-0.033,1.583,0.588,-0.571,0.017,1.159,0.78,-0.658,0.122,1.438,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.618,-0.611,0.007,1.229,0.726,-0.693,0.033,1.419,0.004,0.0,0.004,0.004,0.003,-0.002,0.001,0.005,0.946,-0.99,-0.044,1.936,1.091,-1.156,-0.065,2.247
0.572,-0.51,0.062,1.082,0.696,-0.65,0.046,1.346,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004,0.932,-0.819,0.113,1.751,1.125,-1.173,-0.048,2.298
0.954,-1.018,-0.064,1.972,1.192,-1.198,-0.006,2.39,1.056,-1.107,-0.051,2.163,0.752,-0.752,0.0,1.504,0.633,-0.562,0.071,1.195,0.685,-0.738,-0.053,1.423
0.994,-0.906,0.088,1.9,1.166,-1.15,0.016,2.316,1.042,-1.091,-0.049,2.133,0.772,-0.75,0.022,1.522,0.672,-0.634,0.038,1.306,0.7,-0.76,-0.06,1.46
0.95,-0.916,0.034,1.866,1.177,-1.138,0.039,2.315,1.065,-1.0,0.065,2.065,0.804,-0.742,0.062,1.546,0.606,-0.534,0.072,1.14,0.742,-0.581,0.161,1.323
1.063,-1.062,0.001,2.125,0.728,-0.758,-0.03,1.486,0.659,-0.53,0.129,1.189,0.75,-0.68,0.07,1.43,-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005
1.097,-1.12,-0.023,2.217,0.836,-0.87,-0.034,1.706,0.604,-0.644,-0.04,1.248,0.782,-0.745,0.037,1.527,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.909,-0.941,-0.032,1.85,1.135,-1.192,-0.057,2.327,0.94,-1.022,-0.082,1.962,0.781,-0.714,0.067,1.495
1.016,-1.05,-0.034,2.066,0.675,-0.826,-0.151,1.501,0.572,-0.656,-0.084,1.228,0.7,-0.703,-0.003,1.403,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.974,-1.048,-0.074,2.022,0.718,-0.768,-0.05,1.486,0.537,-0.572,-0.035,1.109,0.636,-0.676,-0.04,1.312,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.098,-1.048,0.05,2.146,0.779,-0.776,0.003,1.555,0.592,-0.567,0.025,1.159,0.692,-0.705,-0.013,1.397,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.98,-1.016,-0.036,1.996,0.679,-0.701,-0.022,1.38,0.582,-0.554,0.028,1.136,0.646,-0.728,-0.082,1.374,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
1.066,-0.987,0.079,2.053,0.85,-0.698,0.152,1.548,0.724,-0.558,0.166,1.282,0.786,-0.666,0.12,1.452,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.85,-0.876,-0.026,1.726,1.139,-1.083,0.056,2.222,0.925,-1.012,-0.087,1.937,0.78,-0.76,0.02,1.54,0.639,-0.562,0.077,1.201,0.645,-0.69,-0.045,1.335
1.086,-0.962,0.124,2.048,0.782,-0.666,0.116,1.448,0.653,-0.599,0.054,1.252,0.748,-0.64,0.108,1.388,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005
0.98,-1.085,-0.105,2.065,0.66,-0.695,-0.035,1.355,0.499,-0.604,-0.105,1.103,0.652,-0.674,-0.022,1.326,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
1.158,-1.115,0.043,2.273,1.028,-1.036,-0.008,2.064,0.789,-0.84,-0.051,1.629,0.635,-0.574,0.061,1.209,0.748,-0.746,0.002,1.494,0.002,-0.004,-0.002,0.006
0.974,-0.896,0.078,1.87,1.198,-1.09,0.108,2.288,1.038,-0.997,0.041,2.035,0.786,-0.754,0.032,1.54,0.628,-0.638,-0.01,1.266,0.748,-0.707,0.041,1.455
0.858,-0.874,-0.016,1.732,1.155,-1.119,0.036,2.274,1.016,-0.966,0.05,1.982,0.726,-0.728,-0.002,1.454,0.484,-0.526,-0.042,1.01,0.602,-0.7,-0.098,1.302
0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007,0.892,-0.94,-0.048,1.832,1.071,-1.135,-0.064,2.206,0.992,-1.036,-0.044,2.028,0.712,-0.734,-0.022,1.446
