max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
1.115,-1.087,0.028,2.202,1.363,-1.412,-0.049,2.775,1.119,-1.246,-0.127,2.365,0.998,-0.997,0.001,1.995,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.131,-1.1,0.031,2.231,1.353,-1.351,0.002,2.704,1.228,-1.149,0.079,2.377,0.978,-0.949,0.029,1.927,0.004,-0.003,0.001,0.007,0.002,-0.004,-0.002,0.006
1.141,-1.226,-0.085,2.367,0.918,-1.008,-0.09,1.926,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007,0.758,-0.723,0.035,1.481,0.793,-0.862,-0.069,1.655
1.03,-1.077,-0.047,2.107,1.331,-1.321,0.01,2.652,1.22,-1.168,0.052,2.388,0.972,-1.048,-0.076,2.02,0.003,-0.002,0.001,0.005,0.001,-0.003,-0.002,0.004
1.19,-1.214,-0.024,2.404,0.95,-1.012,-0.062,1.962,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.724,-0.814,-0.09,1.538,0.7,-0.837,-0.137,1.537
1.084,-1.12,-0.036,2.204,1.375,-1.341,0.034,2.716,1.162,-1.155,0.007,2.317,1.012,-0.972,0.04,1.984,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.05,-1.073,-0.023,2.123,1.374,-1.318,0.056,2.692,1.254,-1.132,0.122,2.386,0.972,-0.972,0.0,1.944,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
1.094,-1.099,-0.005,2.193,1.406,-1.383,0.023,2.789,1.204,-1.19,0.014,2.394,0.986,-0.987,-0.001,1.973,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.139,-1.228,-0.089,2.367,0.984,-0.999,-0.015,1.983,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.76,-0.91,-0.15,1.67,0.805,-0.83,-0.025,1.635
1.21,-1.126,0.084,2.336,0.952,-0.966,-0.014,1.918,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.856,-0.725,0.131,1.581,0.838,-0.762,0.076,1.6
0.788,-0.768,0.02,1.556,0.834,-0.838,-0.004,1.672,1.093,-1.086,0.007,2.179,1.384,-1.339,0.045,2.723,1.162,-1.185,-0.023,2.347,1.002,-0.991,0.011,1.993
1.097,-1.151,-0.054,2.248,1.37,-1.381,-0.011,2.751,1.183,-1.266,-0.083,2.449,0.98,-0.961,0.019,1.941,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
1.19,-1.174,0.016,2.364,0.954,-0.936,0.018,1.89,0.001,-0.005,-0.004,0.006,0.003,-0.003,0.0,0.006,0.679,-0.816,-0.137,1.495,0.781,-0.808,-0.027,1.589
1.034,-1.054,-0.02,2.088,1.298,-1.335,-0.037,2.633,1.181,-1.18,0.001,2.361,0.917,-0.961,-0.044,1.878,0.0,-0.004,-0.004,0.004,0.001,-0.003,-0.002,0.004
0.686,-0.812,-0.126,1.498,0.798,-0.858,-0.06,1.656,1.101,-1.111,-0.01,2.212,1.366,-1.349,0.017,2.715,1.181,-1.19,-0.009,2.371,0.964,-0.934,0.03,1.898
1.107,-1.117,-0.01,2.224,1.376,-1.414,-0.038,2.79,1.218,-1.146,0.072,2.364,1.024,-1.028,-0.004,2.052,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.198,-1.069,0.129,2.267,1.41,-1.345,0.065,2.755,1.286,-1.182,0.104,2.468,1.062,-0.988,0.074,2.05,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.046,-1.066,-0.02,2.112,1.355,-1.377,-0.022,2.732,1.234,-1.192,0.042,2.426,0.938,-0.944,-0.006,1.882,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
1.044,-1.079,-0.035,2.123,1.345,-1.361,-0.016,2.706,1.19,-1.17,0.02,2.36,0.998,-0.936,0.062,1.934,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.214,-1.328,-0.114,2.542,0.966,-1.03,-0.064,1.996,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.708,-0.794,-0.086,1.502,0.777,-0.815,-0.038,1.592
1.236,-1.165,0.071,2.401,0.986,-0.968,0.018,1.954,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005,0.769,-0.722,0.047,1.491,0.785,-0.802,-0.017,1.587
1.104,-1.088,0.016,2.192,1.342,-1.376,-0.034,2.718,1.2,-1.196,0.004,2.396,1.0,-1.002,-0.002,2.002,0.002,-0.004,-0.002,0.006,0.003,-0.004,-0.001,0.007
1.054,-1.119,-0.065,2.173,1.37,-1.379,-0.009,2.749,1.206,-1.254,-0.048,2.46,0.99,-0.975,0.015,1.965,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
1.022,-1.131,-0.109,2.153,1.359,-1.373,-0.014,2.732,1.22,-1.21,0.01,2.43,0.986,-1.065,-0.079,2.051,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004
1.086,-1.137,-0.051,2.223,1.41,-1.42,-0.01,2.83,1.146,-1.23,-0.084,2.376,0.954,-0.98,-0.026,1.934,0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005
1.194,-1.318,-0.124,2.512,0.933,-1.024,-0.091,1.957,0.002,-0.002,0.0,0.004,0.003,-0.002,0.001,0.005,0.712,-0.802,-0.09,1.514,0.78,-0.871,-0.091,1.651
0.818,-0.676,0.142,1.494,0.84,-0.752,0.088,1.592,1.155,-1.026,0.129,2.181,1.454,-1.347,0.107,2.801,1.262,-1.167,0.095,2.429,1.022,-0.968,0.054,1.99
1.028,-1.088,-0.06,2.116,1.302,-1.343,-0.041,2.645,1.212,-1.128,0.084,2.34,0.942,-1.008,-0.066,1.95,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.759,-0.884,-0.125,1.643,0.808,-0.843,-0.035,1.651,1.104,-1.127,-0.023,2.231,1.403,-1.398,0.005,2.801,1.234,-1.236,-0.002,2.47,0.998,-0.997,0.001,1.995
1.082,-1.137,-0.055,2.219,1.418,-1.41,0.008,2.828,1.29,-1.181,0.109,2.471,1.032,-1.008,0.024,2.04,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.805,-0.792,0.013,1.597,0.898,-0.815,0.083,1.713,1.118,-1.166,-0.048,2.284,1.438,-1.379,0.059,2.817,1.28,-1.188,0.092,2.468,1.024,-0.986,0.038,2.01
1.294,-1.236,0.058,2.53,0.998,-0.994,0.004,1.992,-0.002,-0.004,-0.006,0.002,0.001,-0.004,-0.003,0.005,0.822,-0.772,0.05,1.594,0.894,-0.833,0.061,1.727
0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006,0.696,-0.802,-0.106,1.498,0.793,-0.857,-0.064,1.65,1.136,-1.074,0.062,2.21,1.421,-1.331,0.09,2.752
1.216,-1.308,-0.092,2.524,1.032,-1.018,0.014,2.05,0.003,-0.002,0.001,0.005,0.002,-0.002,0.0,0.004,0.809,-0.834,-0.025,1.643,0.862,-0.97,-0.108,1.832
1.054,-1.136,-0.082,2.19,1.376,-1.371,0.005,2.747,1.347,-1.238,0.109,2.585,0.982,-0.964,0.018,1.946,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.056,-1.089,-0.033,2.145,1.284,-1.365,-0.081,2.649,1.137,-1.212,-0.075,2.349,0.938,-0.999,-0.061,1.937,0.003,-0.004,-0.001,0.007,0.002,-0.002,0.0,0.004
1.067,-1.081,-0.014,2.148,1.324,-1.405,-0.081,2.729,1.218,-1.321,-0.103,2.539,0.909,-0.977,-0.068,1.886,-0.001,-0.004,-0.005,0.003,0.002,-0.004,-0.002,0.006
1.149,-1.214,-0.065,2.363,0.958,-0.966,-0.008,1.924,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.775,-0.776,-0.001,1.551,0.816,-0.792,0.024,1.608
1.188,-1.264,-0.076,2.452,0.954,-1.01,-0.056,1.964,-0.001,-0.004,-0.005,0.003,0.002,-0.002,0.0,0.004,0.8,-0.79,0.01,1.59,0.799,-0.823,-0.024,1.622
1.042,-1.052,-0.01,2.094,1.394,-1.356,0.038,2.75,1.268,-1.268,0.0,2.536,1.024,-0.969,0.055,1.993,0.001,-0.005,-0.004,0.006,0.001,-0.003,-0.002,0.004
1.208,-1.181,0.027,2.389,1.008,-0.952,0.056,1.96,0.0,-0.005,-0.005,0.005,0.003,-0.002,0.001,0.005,0.755,-0.714,0.041,1.469,0.757,-0.766,-0.009,1.523
1.181,-1.262,-0.081,2.443,1.022,-0.965,0.057,1.987,0.004,-0.003,0.001,0.007,0.002,-0.003,-0.001,0.005,0.732,-0.766,-0.034,1.498,0.778,-0.778,0.0,1.556
1.162,-1.058,0.104,2.22,1.429,-1.339,0.09,2.768,1.244,-1.13,0.114,2.374,1.04,-0.986,0.054,2.026,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
1.058,-1.024,0.034,2.082,1.382,-1.304,0.078,2.686,1.214,-1.114,0.1,2.328,0.99,-0.926,0.064,1.916,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.356,-1.368,-0.012,2.724,1.216,-1.256,-0.04,2.472,0.974,-1.012,-0.038,1.986,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.71,-0.854,-0.144,1.564
0.899,-0.831,0.068,1.73,0.896,-0.8,0.096,1.696,1.16,-1.087,0.073,2.247,1.425,-1.416,0.009,2.841,1.322,-1.168,0.154,2.49,1.15,-1.006,0.144,2.156
1.067,-1.069,-0.002,2.136,1.392,-1.335,0.057,2.727,1.196,-1.159,0.037,2.355,0.994,-0.957,0.037,1.951,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
1.141,-1.098,0.043,2.239,1.377,-1.362,0.015,2.739,1.212,-1.151,0.061,2.363,0.978,-0.951,0.027,1.929,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.698,-0.81,-0.112,1.508,0.816,-0.843,-0.027,1.659,1.135,-1.138,-0.003,2.273,1.389,-1.429,-0.04,2.818,1.192,-1.244,-0.052,2.436,0.968,-0.943,0.025,1.911
1.089,-1.062,0.027,2.151,1.444,-1.402,0.042,2.846,1.212,-1.284,-0.072,2.496,0.992,-1.004,-0.012,1.996,0.003,-0.002,0.001,0.005,0.001,-0.004,-0.003,0.005
1.2,-1.2,0.0,2.4,1.006,-1.034,-0.028,2.04,-0.002,-0.006,-0.008,0.004,0.002,-0.003,-0.001,0.005,0.776,-0.796,-0.02,1.572,0.782,-0.794,-0.012,1.576
1.078,-1.071,0.007,2.149,1.358,-1.328,0.03,2.686,1.156,-1.22,-0.064,2.376,0.956,-0.981,-0.025,1.937,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.12,-1.141,-0.021,2.261,1.406,-1.448,-0.042,2.854,1.282,-1.236,0.046,2.518,1.026,-1.075,-0.049,2.101,-0.002,-0.004,-0.006,0.002,0.001,-0.004,-0.003,0.005
1.124,-1.085,0.039,2.209,1.399,-1.35,0.049,2.749,1.226,-1.204,0.022,2.43,0.918,-0.99,-0.072,1.908,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.732,-0.876,-0.144,1.608,0.788,-0.83,-0.042,1.618,1.069,-1.091,-0.022,2.16,1.333,-1.363,-0.03,2.696
1.129,-1.102,0.027,2.231,1.404,-1.418,-0.014,2.822,1.316,-1.204,0.112,2.52,1.012,-0.896,0.116,1.908,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.772,-0.747,0.025,1.519,0.786,-0.824,-0.038,1.61,1.067,-1.076,-0.009,2.143,1.394,-1.36,0.034,2.754,1.282,-1.129,0.153,2.411,0.996,-0.959,0.037,1.955
1.24,-1.153,0.087,2.393,0.966,-0.958,0.008,1.924,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.728,-0.746,-0.018,1.474,0.788,-0.806,-0.018,1.594
1.232,-1.073,0.159,2.305,0.982,-0.948,0.034,1.93,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005,0.786,-0.684,0.102,1.47,0.811,-0.78,0.031,1.591
0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.698,-0.778,-0.08,1.476,0.83,-0.816,0.014,1.646,1.096,-1.129,-0.033,2.225,1.41,-1.401,0.009,2.811
0.942,-0.976,-0.034,1.918,0.001,-0.004,-0.003,0.005,0.0,-0.005,-0.005,0.005,0.824,-0.764,0.06,1.588,0.82,-0.808,0.012,1.628,1.056,-1.038,0.018,2.094
1.113,-1.136,-0.023,2.249,1.341,-1.506,-0.165,2.847,1.175,-1.328,-0.153,2.503,1.024,-1.083,-0.059,2.107,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
1.183,-1.226,-0.043,2.409,1.366,-1.45,-0.084,2.816,1.132,-1.234,-0.102,2.366,0.98,-1.014,-0.034,1.994,0.003,-0.004,-0.001,0.007,0.001,-0.003,-0.002,0.004
1.03,-1.146,-0.116,2.176,1.368,-1.379,-0.011,2.747,1.105,-1.188,-0.083,2.293,0.952,-1.024,-0.072,1.976,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005
1.074,-1.075,-0.001,2.149,1.294,-1.406,-0.112,2.7,1.134,-1.276,-0.142,2.41,0.92,-1.04,-0.12,1.96,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.83,-0.721,0.109,1.551,0.834,-0.752,0.082,1.586,1.102,-0.997,0.105,2.099,1.397,-1.282,0.115,2.679,1.184,-1.157,0.027,2.341,0.94,-0.942,-0.002,1.882
1.056,-1.038,0.018,2.094,1.403,-1.376,0.027,2.779,1.232,-1.208,0.024,2.44,0.974,-0.981,-0.007,1.955,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004
1.036,-1.077,-0.041,2.113,1.338,-1.354,-0.016,2.692,1.078,-1.176,-0.098,2.254,0.913,-1.012,-0.099,1.925,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.218,-1.149,0.069,2.367,1.06,-0.971,0.089,2.031,0.002,-0.004,-0.002,0.006,0.0,-0.004,-0.004,0.004,0.816,-0.713,0.103,1.529,0.826,-0.831,-0.005,1.657
0.783,-0.752,0.031,1.535,0.822,-0.861,-0.039,1.683,1.09,-1.086,0.004,2.176,1.329,-1.356,-0.027,2.685,1.21,-1.204,0.006,2.414,0.966,-1.02,-0.054,1.986
1.067,-1.042,0.025,2.109,1.36,-1.296,0.064,2.656,1.232,-1.137,0.095,2.369,0.982,-0.969,0.013,1.951,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
1.129,-1.1,0.029,2.229,1.402,-1.341,0.061,2.743,1.116,-1.234,-0.118,2.35,1.018,-1.024,-0.006,2.042,0.001,-0.003,-0.002,0.004,0.002,-0.002,0.0,0.004
1.094,-1.065,0.029,2.159,1.448,-1.342,0.106,2.79,1.248,-1.175,0.073,2.423,0.992,-0.972,0.02,1.964,0.001,-0.005,-0.004,0.006,0.003,-0.003,0.0,0.006
1.129,-1.067,0.062,2.196,1.39,-1.368,0.022,2.758,1.156,-1.222,-0.066,2.378,1.008,-1.05,-0.042,2.058,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
1.216,-1.244,-0.028,2.46,1.002,-1.002,0.0,2.004,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006,0.766,-0.802,-0.036,1.568,0.801,-0.814,-0.013,1.615
1.129,-1.056,0.073,2.185,1.354,-1.407,-0.053,2.761,1.246,-1.176,0.07,2.422,0.978,-0.959,0.019,1.937,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.76,-0.682,0.078,1.442,0.792,-0.764,0.028,1.556,1.042,-1.056,-0.014,2.098,1.387,-1.348,0.039,2.735,1.218,-1.165,0.053,2.383,0.956,-0.955,0.001,1.911
1.108,-1.092,0.016,2.2,1.378,-1.383,-0.005,2.761,1.137,-1.24,-0.103,2.377,0.996,-1.026,-0.03,2.022,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.758,-0.8,-0.042,1.558,0.79,-0.792,-0.002,1.582,1.087,-1.139,-0.052,2.226,1.292,-1.371,-0.079,2.663,1.106,-1.19,-0.084,2.296,0.882,-0.989,-0.107,1.871
1.056,-1.006,0.05,2.062,1.36,-1.36,0.0,2.72,1.127,-1.21,-0.083,2.337,0.95,-1.016,-0.066,1.966,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.716,-0.786,-0.07,1.502,0.767,-0.822,-0.055,1.589,1.095,-1.109,-0.014,2.204,1.327,-1.414,-0.087,2.741,1.155,-1.26,-0.105,2.415,0.954,-1.04,-0.086,1.994
1.146,-1.054,0.092,2.2,1.418,-1.374,0.044,2.792,1.238,-1.151,0.087,2.389,1.065,-1.026,0.039,2.091,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.798,-0.743,0.055,1.541,0.892,-0.802,0.09,1.694,1.137,-1.004,0.133,2.141,1.356,-1.339,0.017,2.695,1.204,-1.141,0.063,2.345,0.946,-1.034,-0.088,1.98
1.1,-1.076,0.024,2.176,1.334,-1.406,-0.072,2.74,1.149,-1.314,-0.165,2.463,0.994,-1.046,-0.052,2.04,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.214,-1.171,0.043,2.385,1.038,-0.953,0.085,1.991,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005,0.748,-0.693,0.055,1.441,0.75,-0.746,0.004,1.496
1.113,-1.0,0.113,2.113,1.37,-1.276,0.094,2.646,1.292,-1.156,0.136,2.448,1.006,-0.956,0.05,1.962,-0.003,-0.005,-0.008,0.002,0.001,-0.004,-0.003,0.005
0.792,-0.784,0.008,1.576,0.875,-0.819,0.056,1.694,1.05,-1.165,-0.115,2.215,1.426,-1.356,0.07,2.782,1.164,-1.192,-0.028,2.356,0.966,-0.943,0.023,1.909
0.806,-0.76,0.046,1.566,0.806,-0.818,-0.012,1.624,1.066,-1.094,-0.028,2.16,1.342,-1.38,-0.038,2.722,1.194,-1.177,0.017,2.371,1.042,-0.955,0.087,1.997
1.142,-1.089,0.053,2.231,1.412,-1.405,0.007,2.817,1.234,-1.192,0.042,2.426,0.988,-1.046,-0.058,2.034,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
1.113,-1.06,0.053,2.173,1.384,-1.298,0.086,2.682,1.216,-1.169,0.047,2.385,1.034,-0.9,0.134,1.934,0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005
1.154,-1.069,0.085,2.223,1.426,-1.367,0.059,2.793,1.226,-1.248,-0.022,2.474,0.962,-0.965,-0.003,1.927,0.002,-0.004,-0.002,0.006,0.003,-0.004,-0.001,0.007
1.066,-1.155,-0.089,2.221,1.355,-1.344,0.011,2.699,1.198,-1.124,0.074,2.322,0.934,-0.896,0.038,1.83,0.001,-0.006,-0.005,0.007,0.002,-0.003,-0.001,0.005
1.095,-1.171,-0.076,2.266,1.392,-1.476,-0.084,2.868,1.171,-1.282,-0.111,2.453,0.984,-1.028,-0.044,2.012,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.97,-1.109,-0.139,2.079,1.302,-1.43,-0.128,2.732,1.178,-1.304,-0.126,2.482,0.82,-1.058,-0.238,1.878,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
1.099,-1.048,0.051,2.147,1.382,-1.372,0.01,2.754,1.26,-1.156,0.104,2.416,0.996,-0.96,0.036,1.956,0.002,-0.004,-0.002,0.006,0.003,-0.001,0.002,0.004
0.984,-1.119,-0.135,2.103,1.337,-1.336,0.001,2.673,1.19,-1.179,0.011,2.369,0.94,-0.997,-0.057,1.937,0.003,-0.001,0.002,0.004,0.002,-0.004,-0.002,0.006
1.075,-1.066,0.009,2.141,1.306,-1.425,-0.119,2.731,1.161,-1.266,-0.105,2.427,0.952,-0.971,-0.019,1.923,0.003,0.001,0.004,0.002,0.001,-0.004,-0.003,0.005
1.03,-1.067,-0.037,2.097,1.349,-1.402,-0.053,2.751,1.143,-1.262,-0.119,2.405,0.952,-1.02,-0.068,1.972,-0.001,-0.004,-0.005,0.003,0.0,-0.005,-0.005,0.005
1.173,-1.27,-0.097,2.443,0.91,-1.022,-0.112,1.932,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.654,-0.818,-0.164,1.472,0.789,-0.819,-0.03,1.608
1.077,-1.103,-0.026,2.18,1.372,-1.414,-0.042,2.786,1.196,-1.152,0.044,2.348,0.98,-0.97,0.01,1.95,0.002,-0.005,-0.003,0.007,0.002,-0.002,0.0,0.004
1.117,-1.095,0.022,2.212,1.385,-1.411,-0.026,2.796,1.224,-1.181,0.043,2.405,1.028,-0.985,0.043,2.013,0.003,-0.002,0.001,0.005,0.001,-0.004,-0.003,0.005
1.038,-1.086,-0.048,2.124,1.372,-1.444,-0.072,2.816,1.206,-1.292,-0.086,2.498,1.002,-1.02,-0.018,2.022,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.111,-1.124,-0.013,2.235,1.393,-1.366,0.027,2.759,1.192,-1.24,-0.048,2.432,0.954,-0.983,-0.029,1.937,0.0,-0.004,-0.004,0.004,0.003,-0.003,0.0,0.006
1.21,-1.226,-0.016,2.436,1.02,-0.966,0.054,1.986,0.0,-0.004,-0.004,0.004,0.003,-0.003,0.0,0.006,0.766,-0.732,0.034,1.498,0.807,-0.833,-0.026,1.64
1.075,-1.119,-0.044,2.194,1.341,-1.407,-0.066,2.748,1.17,-1.288,-0.118,2.458,1.02,-0.962,0.058,1.982,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
1.119,-1.093,0.026,2.212,1.32,-1.416,-0.096,2.736,1.165,-1.282,-0.117,2.447,1.062,-1.002,0.06,2.064,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
1.143,-1.036,0.107,2.179,1.368,-1.31,0.058,2.678,1.165,-1.22,-0.055,2.385,1.03,-0.949,0.081,1.979,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
1.064,-1.062,0.002,2.126,1.372,-1.428,-0.056,2.8,1.176,-1.208,-0.032,2.384,1.038,-0.975,0.063,2.013,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005
1.118,-1.056,0.062,2.174,1.401,-1.339,0.062,2.74,1.24,-1.14,0.1,2.38,0.992,-0.979,0.013,1.971,0.001,-0.004,-0.003,0.005,0.003,-0.001,0.002,0.004
1.099,-1.08,0.019,2.179,1.386,-1.337,0.049,2.723,1.238,-1.126,0.112,2.364,0.998,-1.036,-0.038,2.034,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004
1.098,-1.137,-0.039,2.235,0.98,-0.997,-0.017,1.977,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006,0.722,-0.756,-0.034,1.478,0.769,-0.786,-0.017,1.555
1.034,-1.108,-0.074,2.142,1.383,-1.395,-0.012,2.778,1.164,-1.298,-0.134,2.462,0.962,-1.01,-0.048,1.972,0.003,-0.002,0.001,0.005,0.003,-0.004,-0.001,0.007
1.067,-1.046,0.021,2.113,1.397,-1.331,0.066,2.728,1.226,-1.161,0.065,2.387,0.91,-0.924,-0.014,1.834,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.042,-1.084,-0.042,2.126,1.384,-1.321,0.063,2.705,1.144,-1.258,-0.114,2.402,1.024,-1.004,0.02,2.028,0.003,-0.002,0.001,0.005,0.002,-0.002,0.0,0.004
1.074,-1.136,-0.062,2.21,1.41,-1.389,0.021,2.799,1.2,-1.264,-0.064,2.464,1.008,-1.073,-0.065,2.081,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.12,-1.104,0.016,2.224,1.462,-1.411,0.051,2.873,1.296,-1.177,0.119,2.473,1.044,-0.998,0.046,2.042,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.137,-1.21,-0.073,2.347,0.952,-0.975,-0.023,1.927,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.704,-0.806,-0.102,1.51,0.82,-0.784,0.036,1.604
1.084,-1.016,0.068,2.1,1.334,-1.325,0.009,2.659,1.17,-1.164,0.006,2.334,0.99,-0.997,-0.007,1.987,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.075,-1.085,-0.01,2.16,1.468,-1.354,0.114,2.822,1.268,-1.238,0.03,2.506,0.976,-0.922,0.054,1.898,-0.002,-0.004,-0.006,0.002,0.002,-0.003,-0.001,0.005
0.966,-0.995,-0.029,1.961,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.74,-0.849,-0.109,1.589,0.82,-0.86,-0.04,1.68,1.075,-1.113,-0.038,2.188
1.126,-1.062,0.064,2.188,1.359,-1.396,-0.037,2.755,1.202,-1.172,0.03,2.374,1.054,-0.991,0.063,2.045,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.808,-0.745,0.063,1.553,0.844,-0.774,0.07,1.618,1.094,-1.089,0.005,2.183,1.395,-1.319,0.076,2.714,1.286,-1.154,0.132,2.44,0.99,-1.028,-0.038,2.018
0.81,-0.77,0.04,1.58,0.792,-0.79,0.002,1.582,1.096,-1.05,0.046,2.146,1.412,-1.353,0.059,2.765,1.246,-1.178,0.068,2.424,1.012,-0.94,0.072,1.952
1.054,-0.966,0.088,2.02,1.352,-1.359,-0.007,2.711,1.2,-1.179,0.021,2.379,0.988,-0.922,0.066,1.91,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.117,-1.072,0.045,2.189,1.352,-1.378,-0.026,2.73,1.175,-1.25,-0.075,2.425,1.01,-0.984,0.026,1.994,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006
1.066,-1.107,-0.041,2.173,1.364,-1.37,-0.006,2.734,1.19,-1.179,0.011,2.369,0.966,-0.97,-0.004,1.936,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
1.112,-1.131,-0.019,2.243,1.422,-1.454,-0.032,2.876,1.178,-1.268,-0.09,2.446,0.948,-0.95,-0.002,1.898,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
1.148,-1.228,-0.08,2.376,0.958,-0.95,0.008,1.908,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.76,-0.796,-0.036,1.556,0.811,-0.806,0.005,1.617
1.032,-1.154,-0.122,2.186,1.399,-1.389,0.01,2.788,1.234,-1.162,0.072,2.396,1.014,-1.01,0.004,2.024,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.272,-1.175,0.097,2.447,0.954,-1.002,-0.048,1.956,0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005,0.82,-0.778,0.042,1.598,0.828,-0.774,0.054,1.602
1.04,-1.089,-0.049,2.129,1.308,-1.391,-0.083,2.699,1.12,-1.25,-0.13,2.37,0.958,-1.0,-0.042,1.958,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007
